player_id,name,position,team,bye_week,pass_yds,pass_td,interceptions,rush_yds,rush_td,receptions,rec_yds,rec_td,fumbles_lost,adp,adp_sd,adp_min,adp_max,adp_is_estimated,proj_games,miss_rate,weekly_cv,proj_spread
jordan-mason-rb,Jordan Mason,RB,MIN,0,0.0,0.0,0.0,906.0,6.59,15.3,82.0,0.0,1.0,106.0,16.2,72.0,150.0,False,17.0,0.09803921568627451,0.7065231657697861,0.10744012564284104
aaron-jones-rb,Aaron Jones,RB,MIN,0,0.0,0.0,0.0,602.0,3.0,37.4,268.0,1.36,1.0,122.48,13.7,72.0,146.5,False,17.0,0.11764705882352941,0.4701834862385321,0.09002713838476376
demond-claiborne-rb,Demond Claiborne,RB,MIN,0,0.0,0.0,0.0,145.0,1.0,4.0,29.0,0.0,0.0,219.25,27.023872654128176,119.5,500.0,False,17.0,0.0,0.62,0.32816537218024044
treveyon-henderson-rb,TreVeyon Henderson,RB,NE,0,0.0,0.0,0.0,856.0,7.0,34.0,257.0,1.0,1.0,61.0,6.3,45.0,81.0,False,17.0,0.0,0.8172972972972973,0.04
rhamondre-stevenson-rb,Rhamondre Stevenson,RB,NE,0,0.0,0.0,0.0,735.0,7.0,37.4,302.0,1.36,3.0,72.0,6.7,50.0,80.5,False,17.0,0.058823529411764705,0.6558765408864213,0.04393063023130747
jam-miller-rb,Jam Miller,RB,NE,0,0.0,0.0,0.0,145.0,1.0,2.0,25.0,0.0,0.0,169.98,21.1291,147.794445,215.40756499999998,False,17.0,0.0,0.62,0.22
travis-etienne-rb,Travis Etienne,RB,NO,0,0.0,0.0,0.0,1030.3,5.0,44.0,327.0,2.0,1.0,41.0,4.2,27.0,50.0,False,17.0,0.0392156862745098,0.47787546843470746,0.04
alvin-kamara-rb,Alvin Kamara,RB,NO,0,0.0,0.0,0.0,428.0,2.38,34.0,235.0,1.1,1.0,153.0,22.7,93.0,209.0,False,16.0,0.058823529411764705,0.4148822981779492,0.1211564266055403
devin-neal-rb,Devin Neal,RB,NO,0,0.0,0.0,0.0,164.2,1.52,6.75,50.65,0.17,0.0,190.49,17.422836232451694,172.19602195592574,227.94909789977115,False,17.0,0.058823529411764705,0.9252427184466018,0.08384665389563804
audric-estime-rb,Audric Estimé,RB,NO,0,0.0,0.0,0.0,151.8,1.04,5.1,32.3,0.17,0.0,169.99,21.129550000000002,147.80397250000001,215.41853250000003,False,17.0,0.0784313725490196,0.957566889632107,0.22
kendre-miller-rb,Kendre Miller,RB,NO,0,0.0,0.0,0.0,140.0,1.53,2.0,12.0,0.0,0.0,230.025,35.051125,193.22131875,305.38491875,False,17.0,0.4117647058823529,0.8233701782088879,0.55
cam-skattebo-rb,Cam Skattebo,RB,NYG,0,0.0,0.0,0.0,977.5,8.5,42.5,349.0,2.5,2.0,43.0,4.6,25.0,52.0,False,17.0,0.17647058823529413,0.5420728756136348,0.04
tyrone-tracy-rb,Tyrone Tracy Jr,RB,NYG,0,0.0,0.0,0.0,380.0,2.21,28.0,215.0,1.02,1.0,153.0,14.4,126.0,194.5,False,17.0,0.0,0.6845655129143575,0.22483180621207854
