player_id,name,position,team,bye_week,pass_yds,pass_td,interceptions,rush_yds,rush_td,receptions,rec_yds,rec_td,fumbles_lost,adp,adp_sd,adp_min,adp_max,adp_is_estimated,proj_games,miss_rate,weekly_cv,proj_spread
jalen-hurts-qb,Jalen Hurts,QB,PHI,0,3553.5,23.6,7.2,475.65,8.45,0.0,0.0,0.0,4.0,79.5,10.4,55.0,111.0,False,17.0,0.0,0.36176092238791746,0.22
cole-payton-qb,Cole Payton,QB,PHI,0,105.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.0,0.42,0.22
aaron-rodgers-qb,Aaron Rodgers,QB,PIT,0,3649.0,23.0,9.0,68.0,0.85,0.0,0.0,0.0,2.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.2549019607843137,0.4238401242850081,0.22
drew-allar-qb,Drew Allar,QB,PIT,0,161.85,1.1,0.4,10.7,0.045,0.0,0.0,0.0,0.0,226.5,23.6725,201.643875,277.395875,True,9.0,0.0,0.42,0.22
sam-darnold-qb,Sam Darnold,QB,SEA,0,4130.0,26.0,13.0,125.0,1.0,0.0,0.0,0.0,6.0,150.2,10.3,123.0,174.0,False,17.0,0.0,0.5304737146158289,0.22
brock-purdy-qb,Brock Purdy,QB,SF,0,4157.9,27.7,13.6,290.7,3.0,0.0,0.0,0.0,4.65,89.8,11.4,60.0,114.0,False,17.0,0.0196078431372549,0.42652232746955343,0.22
baker-mayfield-qb,Baker Mayfield,QB,TB,0,3949.0,26.35,12.0,366.0,1.7,0.0,0.0,0.0,3.0,134.7,8.6,112.0,151.0,False,17.0,0.0,0.375721109112338,0.22
cam-ward-qb,Cam Ward,QB,TEN,0,3501.5,21.5,10.5,177.5,2.0,0.0,0.0,0.0,6.0,171.8,21.3,155.0,210.0,False,17.0,0.0,0.4769581056466302,0.22
jayden-daniels-qb,Jayden Daniels,QB,WAS,0,3580.25,23.4,10.6,665.65,4.85,0.0,0.0,0.0,2.4,70.7,7.9,51.0,103.0,False,17.0,0.0,0.3972407869662077,0.22
jeremiyah-love-rb,Jeremiyah Love,RB,ARI,0,0.0,0.0,0.0,1035.9,7.0,49.1,400.6,2.0,3.0,29.0,3.9,18.0,36.0,False,17.0,0.0,0.62,0.04
tyler-allgeier-rb,Tyler Allgeier,RB,ARI,0,0.0,0.0,0.0,466.0,4.26,16.0,96.9,0.0,1.0,153.6,23.1,93.0,205.0,False,17.0,0.0,0.7413540445486518,0.15079272084604825
james-conner-rb,James Conner,RB,ARI,0,0.0,0.0,0.0,307.0,2.9,18.8,126.7,0.68,0.0,226.5,33.566620313647775,191.25504867066985,298.66823367434273,True,17.0,0.37254901960784315,0.5113241628456301,0.5110035386366992
bijan-robinson-rb,Bijan Robinson,RB,ATL,0,0.0,0.0,0.0,1402.0,9.25,71.8,704.0,3.13,1.9,2.2,0.6,1.0,4.0,False,17.0,0.0,0.3797661968753414,0.06937596578235934
brian-robinson-rb,Brian Robinson,RB,ATL,0,0.0,0.0,0.0,511.7,4.0,9.0,58.0,0.0,1.0,166.0,19.8,139.0,186.0,False,17.0,0.058823529411764705,0.5125233644859813,0.07422226715092894
derrick-henry-rb,Derrick Henry,RB,BAL,0,0.0,0.0,0.0,1494.0,12.7,16.75,156.45,0.7749999999999999,1.85,9.7,1.7,5.0,15.0,False,17.0,0.0,0.4851875,0.11661051115880673
justice-hill-rb,Justice Hill,RB,BAL,0,0.0,0.0,0.0,241.0,2.0,28.0,221.0,1.53,0.0,226.5,22.519446213989582,202.85458147531094,274.9168093600776,True,17.0,0.1568627450980392,0.88683680322364,0.18608665335263486
adam-randall-rb,Adam Randall,RB,BAL,0,0.0,0.0,0.0,303.45,2.0949999999999998,14.1,131.9,1.17,1.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.0,0.62,0.55
james-cook-rb,James Cook,RB,BUF,0,0.0,0.0,0.0,1391.05,10.65,32.65,288.85,2.0,2.7,9.3,1.7,4.0,15.0,False,17.0,0.0,0.49932988703810066,0.06425977845713504
ty-johnson-rb,Ty Johnson,RB,BUF,0,0.0,0.0,0.0,212.0,1.19,24.0,270.0,2.04,0.0,226.5,21.74669834066097,203.66596674230598,273.2554014324211,True,17.0,0.0,0.8694758478931142,0.1633587747253227
ray-davis-rb,Ray Davis,RB,BUF,0,0.0,0.0,0.0,230.6,1.595,10.25,84.4,0.8400000000000001,0.0,226.5,25.984341724641823,199.21644118912607,282.36633470797995,True,17.0,0.0,1.15,0.2879953448424065
chuba-hubbard-rb,Chuba Hubbard,RB,CAR,0,0.0,0.0,0.0,711.0,5.0,34.0,211.0,1.02,1.0,86.2,10.3,59.0,116.0,False,17.0,0.0392156862745098,0.5841677096370463,0.068666413224699
jonathon-brooks-rb,Jonathon Brooks,RB,CAR,0,0.0,0.0,0.0,805.8,5.27,32.0,229.0,1.0,2.0,90.2,11.1,61.0,128.0,False,17.0,0.55,1.15,0.14065112764318252
dandre-swift-rb,D'Andre Swift,RB,CHI,0,0.0,0.0,0.0,1049.0,8.99,36.0,316.0,1.0,1.0,43.2,4.4,31.0,52.0,False,17.0,0.0,0.5380425232823757,0.0516175447322648
kyle-monangai-rb,Kyle Monangai,RB,CHI,0,0.0,0.0,0.0,775.0,5.0,20.2,162.0,0.0,1.0,98.6,12.9,65.0,136.0,False,17.0,0.0,0.7256790123456791,0.07586535605394143
chase-brown-rb,Chase Brown,RB,CIN,0,0.0,0.0,0.0,1015.7,7.325,62.45,423.75,3.85,1.05,15.1,2.7,8.0,22.0,False,17.0,0.0784313725490196,0.4707368421052632,0.09450127282653217
samaje-perine-rb,Samaje Perine,RB,CIN,0,0.0,0.0,0.0,348.5,2.21,17.0,132.0,0.85,3.0,226.5,21.977467374578698,203.42365925669236,273.7515548553442,True,17.0,0.0,0.6911605792089908,0.17014609925231466
quinshon-judkins-rb,Quinshon Judkins,RB,CLE,0,0.0,0.0,0.0,1087.2,7.43,30.0,205.0,0.85,1.0,51.5,6.3,35.0,66.0,False,17.0,0.0392156862745098,0.5891964285714286,0.04
dylan-sampson-rb,Dylan Sampson,RB,CLE,0,0.0,0.0,0.0,290.0,2.0,39.0,316.0,2.0,2.0,178.2,23.2,131.0,207.0,False,17.0,0.0,0.9660337552742615,0.11034747527928622
javonte-williams-rb,Javonte Williams,RB,DAL,0,0.0,0.0,0.0,1126.0,10.0,33.0,214.2,1.0,2.0,33.2,3.8,23.0,44.0,False,17.0,0.0196078431372549,0.5954167094851505,0.04818020378898011
malik-davis-rb,Malik Davis,RB,DAL,0,0.0,0.0,0.0,415.55,3.06,9.8,77.15,0.17,1.0,226.5,28.97501297090321,196.07623638055162,288.7962778874419,True,17.0,0.0196078431372549,1.1118686868686867,0.3759562638500945
jaydon-blue-rb,Jaydon Blue,RB,DAL,0,0.0,0.0,0.0,253.25,1.5,16.55,124.75,0.425,0.0,226.5,29.68699172282656,195.3286586910321,290.3270322040771,True,17.0,0.0196078431372549,1.1160804020100503,0.3968968153772517
jk-dobbins-rb,JK Dobbins,RB,DEN,0,0.0,0.0,0.0,988.0,7.0,18.7,104.0,0.51,1.0,77.5,9.1,55.0,114.0,False,17.0,0.5294117647058824,0.3373188405797102,0.04
rj-harvey-rb,RJ Harvey,RB,DEN,0,0.0,0.0,0.0,476.0,3.57,45.0,332.0,3.0,1.0,102.5,13.5,67.0,138.0,False,17.0,0.0,0.6548138520100268,0.16641942652543792
jonah-coleman-rb,Jonah Coleman,RB,DEN,0,0.0,0.0,0.0,313.6,2.3600000000000003,14.0,96.9,0.255,0.0,166.9,24.4,121.0,210.0,False,17.0,0.0,0.62,0.25522641661439016
jahmyr-gibbs-rb,Jahmyr Gibbs,RB,DET,0,0.0,0.0,0.0,1333.0,12.96,71.65,576.3,3.955,1.05,1.5,0.7,1.0,3.0,False,17.0,0.0,0.41934982917486285,0.08361291646681523
isiah-pacheco-rb,Isiah Pacheco,RB,DET,0,0.0,0.0,0.0,533.8,3.0,20.0,139.0,0.68,1.0,156.1,14.7,120.0,185.0,False,17.0,0.17647058823529413,0.6424150735799753,0.12005455541750358
josh-jacobs-rb,Josh Jacobs,RB,GB,0,0.0,0.0,0.0,1071.55,10.6,35.0,282.0,1.0,1.0,25.4,2.8,18.0,34.0,False,17.0,0.0,0.43609228452112003,0.04242908473345725
marshawn-lloyd-rb,MarShawn Lloyd,RB,GB,0,0.0,0.0,0.0,369.5,2.92,10.0,72.0,0.0,0.0,165.8,21.4,110.0,203.0,False,17.0,0.55,0.2,0.5353660355102863
david-montgomery-rb,David Montgomery,RB,HOU,0,0.0,0.0,0.0,984.3,8.16,32.3,241.4,1.0,2.0,55.5,5.7,40.0,69.0,False,17.0,0.0,0.4566027127696957,0.04
woody-marks-rb,Woody Marks,RB,HOU,0,0.0,0.0,0.0,537.2,3.0,27.0,214.0,1.36,1.0,140.9,13.9,104.0,168.0,False,17.0,0.0,0.7439596105301117,0.09257699428567812
jonathan-taylor-rb,Jonathan Taylor,RB,IND,0,0.0,0.0,0.0,1432.85,12.45,41.9,329.25,1.6,1.85,5.9,1.5,2.0,11.0,False,17.0,0.13725490196078433,0.5613566167735805,0.07197315296876693
dj-giddens-rb,DJ Giddens,RB,IND,0,0.0,0.0,0.0,119.05,0.8400000000000001,3.55,23.8,0.085,0.0,226.5,22.652892784805953,202.71446257595375,275.2037194873328,True,17.0,0.0,1.15,0.19001155249429275
seth-mcgowan-rb,Seth McGowan,RB,IND,0,0.0,0.0,0.0,168.0,1.7,10.2,77.0,0.0,0.0,226.5,23.673749164012243,201.64256337778716,277.3985607026263,True,17.0,0.0,0.62,0.22003674011800722
bhayshul-tuten-rb,Bhayshul Tuten,RB,JAX,0,0.0,0.0,0.0,924.8,7.0,25.5,198.9,2.0,3.0,52.5,5.9,37.0,65.0,False,17.0,0.0,0.8340211735151623,0.08694935374849758
chris-rodriguez-rb,Chris Rodriguez Jr,RB,JAX,0,0.0,0.0,0.0,623.9,5.61,6.8,54.4,0.0,1.0,158.8,20.0,106.0,197.0,False,17.0,0.0392156862745098,1.15,0.1570408688679548
kenneth-walker-rb,Kenneth Walker III,RB,KC,0,0.0,0.0,0.0,1160.0,8.9,45.8,352.8,1.2,0.95,20.5,3.7,10.0,30.0,False,17.0,0.0784313725490196,0.572483167031719,0.07694484313431958
emari-demercado-rb,Emari Demercado,RB,KC,0,0.0,0.0,0.0,235.0,1.0,17.0,131.0,0.34,3.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.0784313725490196,0.9957340025094104,0.55
emmett-johnson-rb,Emmett Johnson,RB,KC,0,0.0,0.0,0.0,186.0,1.0,11.0,77.0,0.0,0.0,146.1,28.5,103.0,171.0,False,17.0,0.0,0.62,0.5279048245674426
brashard-smith-rb,Brashard Smith,RB,KC,0,0.0,0.0,0.0,171.9,1.095,20.7,146.25,0.925,0.0,226.5,17.5525,208.069875,264.237875,True,17.0,0.0,1.0558902275769746,0.04
omarion-hampton-rb,Omarion Hampton,RB,LAC,0,0.0,0.0,0.0,1051.0,9.09,47.25,337.25,2.0,1.0,24.0,3.8,14.0,33.0,False,17.0,0.13725490196078433,0.5140601503759398,0.059978706156609454
keaton-mitchell-rb,Keaton Mitchell,RB,LAC,0,0.0,0.0,0.0,421.6,2.0,19.0,147.0,1.0,1.0,155.8,21.6,127.0,201.0,False,17.0,0.37254901960784315,0.750191570881226,0.26708691331330264
kimani-vidal-rb,Kimani Vidal,RB,LAC,0,0.0,0.0,0.0,272.0,2.0,16.0,132.6,0.68,0.0,226.5,22.492386962527828,202.88299368934577,274.85863196943484,True,17.0,0.0784313725490196,0.9614781244552902,0.1852907930155244
kyren-williams-rb,Kyren Williams,RB,LAR,0,0.0,0.0,0.0,1097.1,10.0,34.0,245.0,2.4050000000000002,2.0,27.4,3.0,19.0,38.0,False,17.0,0.0784313725490196,0.3541144004014049,0.04
blake-corum-rb,Blake Corum,RB,LAR,0,0.0,0.0,0.0,793.9,6.0,11.9,81.6,0.0,1.0,121.9,13.8,85.0,150.0,False,17.0,0.0,0.8928653360862583,0.055856238920758826
jarquez-hunter-rb,Jarquez Hunter,RB,LAR,0,0.0,0.0,0.0,122.4,1.02,5.1,42.5,0.17,0.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.0,0.62,0.22
ashton-jeanty-rb,Ashton Jeanty,RB,LV,0,0.0,0.0,0.0,1032.85,7.390000000000001,51.4,366.5,1.97,1.0,18.9,7.2,1.0,40.0,False,15.0,0.0,0.65171875,0.05069945441501381
mike-washington-rb,Mike Washington Jr,RB,LV,0,0.0,0.0,0.0,481.2,3.39,14.2,108.5,0.43,2.0,151.9,22.6,93.0,203.0,False,17.0,0.0,0.62,0.3853729752477438
devon-achane-rb,De'Von Achane,RB,MIA,0,0.0,0.0,0.0,1146.0,6.23,58.9,437.35,2.95,1.0,11.7,1.7,7.0,17.0,False,17.0,0.0784313725490196,0.5077285989198584,0.1023650875504581
jaylen-wright-rb,Jaylen Wright,RB,MIA,0,0.0,0.0,0.0,304.3,2.0,7.0,49.0,0.0,2.0,226.5,19.84487796646339,205.66287813521345,269.1664876278963,True,17.0,0.058823529411764705,1.15,0.10742288136657029
jordan-mason-rb,Jordan Mason,RB,MIN,0,0.0,0.0,0.0,906.0,6.59,15.3,82.0,0.0,1.0,114.4,15.2,74.0,150.0,False,17.0,0.09803921568627451,0.7065231657697861,0.10744012564284104
aaron-jones-rb,Aaron Jones,RB,MIN,0,0.0,0.0,0.0,602.0,3.0,37.4,268.0,1.36,1.0,109.0,15.1,70.0,143.0,False,17.0,0.11764705882352941,0.4701834862385321,0.09002713838476376
demond-claiborne-rb,Demond Claiborne,RB,MIN,0,0.0,0.0,0.0,145.0,1.0,4.0,29.0,0.0,0.0,226.5,27.350122654128175,197.78237121316542,285.3027637063756,True,17.0,0.0,0.62,0.32816537218024044
treveyon-henderson-rb,TreVeyon Henderson,RB,NE,0,0.0,0.0,0.0,856.0,7.0,34.0,257.0,1.0,1.0,63.5,5.7,48.0,81.0,False,17.0,0.0,0.8172972972972973,0.04
rhamondre-stevenson-rb,Rhamondre Stevenson,RB,NE,0,0.0,0.0,0.0,735.0,7.0,37.4,302.0,1.36,3.0,63.2,5.8,50.0,77.0,False,17.0,0.058823529411764705,0.6558765408864213,0.04393063023130747
jam-miller-rb,Jam Miller,RB,NE,0,0.0,0.0,0.0,145.0,1.0,2.0,25.0,0.0,0.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.0,0.62,0.22
travis-etienne-rb,Travis Etienne,RB,NO,0,0.0,0.0,0.0,1030.3,5.0,44.0,327.0,2.0,1.0,37.3,4.1,27.0,50.0,False,17.0,0.0392156862745098,0.47787546843470746,0.04
alvin-kamara-rb,Alvin Kamara,RB,NO,0,0.0,0.0,0.0,428.0,2.38,34.0,235.0,1.1,1.0,156.8,18.7,108.0,180.0,False,16.0,0.058823529411764705,0.4148822981779492,0.1211564266055403
devin-neal-rb,Devin Neal,RB,NO,0,0.0,0.0,0.0,164.2,1.52,6.75,50.65,0.17,0.0,226.5,19.043286232451692,206.5045494559257,267.4430653997711,True,17.0,0.058823529411764705,0.9252427184466018,0.08384665389563804
audric-estime-rb,Audric Estimé,RB,NO,0,0.0,0.0,0.0,151.8,1.04,5.1,32.3,0.17,0.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.0784313725490196,0.957566889632107,0.22
kendre-miller-rb,Kendre Miller,RB,NO,0,0.0,0.0,0.0,140.0,1.53,2.0,12.0,0.0,0.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.4117647058823529,0.8233701782088879,0.55
cam-skattebo-rb,Cam Skattebo,RB,NYG,0,0.0,0.0,0.0,977.5,8.5,42.5,349.0,2.5,2.0,38.4,4.3,27.0,50.0,False,17.0,0.17647058823529413,0.5420728756136348,0.04
tyrone-tracy-rb,Tyrone Tracy Jr,RB,NYG,0,0.0,0.0,0.0,380.0,2.21,28.0,215.0,1.02,1.0,166.4,15.6,126.0,194.0,False,17.0,0.0,0.6845655129143575,0.22483180621207854
najee-harris-rb,Najee Harris,RB,NYG,0,0.0,0.0,0.0,321.3,2.72,9.0,75.0,0.0,0.0,226.5,23.819801529720333,201.48920839379366,277.71257328889874,True,17.0,0.27450980392156865,0.45627876397107164,0.22433239793295104
breece-hall-rb,Breece Hall,RB,NYJ,0,0.0,0.0,0.0,1047.6,5.975,48.0,405.5,2.0,2.0,33.5,3.4,24.0,43.0,False,17.0,0.0,0.5460640301318267,0.04
braelon-allen-rb,Braelon Allen,RB,NYJ,0,0.0,0.0,0.0,372.0,3.0,10.2,80.0,0.34,3.0,163.5,27.9,99.0,201.0,False,17.0,0.2549019607843137,0.9159192825112107,0.34404178705469407
saquon-barkley-rb,Saquon Barkley,RB,PHI,0,0.0,0.0,0.0,1267.55,8.55,39.55,303.1,2.0,1.0,17.6,3.3,8.0,26.0,False,17.0,0.0,0.507631742523655,0.0595402709140553
tank-bigsby-rb,Tank Bigsby,RB,PHI,0,0.0,0.0,0.0,375.0,3.0,5.0,35.0,0.0,1.0,154.7,16.7,122.0,210.0,False,17.0,0.0196078431372549,1.15,0.350032640480791
jaylen-warren-rb,Jaylen Warren,RB,PIT,0,0.0,0.0,0.0,837.0,5.0,41.0,329.0,1.19,1.0,61.7,3.3,53.0,67.0,False,17.0,0.0196078431372549,0.5066092837380879,0.04
rico-dowdle-rb,Rico Dowdle,RB,PIT,0,0.0,0.0,0.0,817.7,6.29,34.0,246.5,1.0,1.0,74.5,6.9,56.0,94.0,False,17.0,0.0,0.45988872936109115,0.07097632071503888
kaleb-johnson-rb,Kaleb Johnson,RB,PIT,0,0.0,0.0,0.0,154.95,0.765,2.7,20.95,0.085,0.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.0,0.9518072289156627,0.55
eli-heidenreich-rb,Eli Heidenreich,RB,PIT,0,0.0,0.0,0.0,112.2,0.68,10.2,91.8,0.34,0.0,226.5,23.6725,201.643875,277.395875,True,17.0,0.0,0.62,0.22
jadarian-price-rb,Jadarian Price,RB,SEA,0,0.0,0.0,0.0,909.9,7.28,24.8,222.0,1.0,3.0,73.3,9.4,48.0,103.0,False,17.0,0.0,0.62,0.08359242625331345
zach-charbonnet-rb,Zach Charbonnet,RB,SEA,0,0.0,0.0,0.0,507.0,3.72,19.0,135.0,0.54,1.0,133.5,14.2,96.0,164.0,False,13.5,0.0,0.6332616046726098,0.170900495654347
emanuel-wilson-rb,Emanuel Wilson,RB,SEA,0,0.0,0.0,0.0,256.2,1.95,9.3,58.2,0.0,1.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.11764705882352941,0.9380617428683079,0.55
christian-mccaffrey-rb,Christian McCaffrey,RB,SF,0,0.0,0.0,0.0,1072.75,8.85,75.3,686.0,4.5,1.05,6.6,1.6,3.0,12.0,False,17.0,0.23529411764705882,0.3608295359434576,0.04882279795930024
kaelon-black-rb,Kaelon Black,RB,SF,0,0.0,0.0,0.0,266.9,2.04,10.2,76.5,0.34,2.0,154.7,26.9,91.0,178.0,False,17.0,0.0,0.62,0.55
bucky-irving-rb,Bucky Irving,RB,TB,0,0.0,0.0,0.0,1028.0,6.0,40.8,334.9,2.0,1.0,47.0,5.5,32.0,59.0,False,17.0,0.0,0.46342329545454547,0.06362936355942236
sean-tucker-rb,Sean Tucker,RB,TB,0,0.0,0.0,0.0,267.0,3.0,8.5,64.6,0.0,0.0,226.5,28.5511123131178,196.5213320712263,287.88489147320325,True,17.0,0.0,1.15,0.36348859744464124
tony-pollard-rb,Tony Pollard,RB,TEN,0,0.0,0.0,0.0,993.0,5.78,32.0,215.0,0.85,3.0,68.0,6.3,56.0,82.0,False,17.0,0.0,0.46927721541466877,0.043858961159385826
tyjae-spears-rb,Tyjae Spears,RB,TEN,0,0.0,0.0,0.0,348.0,3.23,45.9,327.0,1.0,1.0,139.6,15.3,111.0,169.0,False,17.0,0.13725490196078433,0.6534982708167066,0.18023772368933663
nicholas-singleton-rb,Nicholas Singleton,RB,TEN,0,0.0,0.0,0.0,166.3,0.935,7.8,56.5,0.255,0.0,226.5,34.8925,189.862875,301.518875,True,17.0,0.0,0.62,0.55
jacory-croskey-merritt-rb,Jacory Croskey-Merritt,RB,WAS,0,0.0,0.0,0.0,810.9,7.0,12.0,84.0,0.0,2.0,102.4,14.9,71.0,143.0,False,17.0,0.0,0.895468202303455,0.04411659140975041
rachaad-white-rb,Rachaad White,RB,WAS,0,0.0,0.0,0.0,539.0,5.0,42.0,307.7,1.7,1.0,119.4,12.4,87.0,142.0,False,17.0,0.0196078431372549,0.539840088227185,0.08726575561677771
kaytron-allen-rb,Kaytron Allen,RB,WAS,0,0.0,0.0,0.0,171.0,1.0,6.8,45.0,0.0,0.0,226.5,34.16936417118856,190.62216762025201,299.9641329680554,True,17.0,0.0,0.62,0.5287312991526048
